story	text	retweet_count	created_at	hashtags	media	favorite_count	id	user_favourites_count	user_followers_count	user_friends_count	user_listed_count	user_location	user_name	user_screen_name.1	user_statuses_count
	"“I am here to be one of the women in black talking about the fact that #timesup on the imbalance of power in society, #timesup on our silence, #timesup on women not supporting each other” Ladies &amp; gents  @kerrywashington FTW 🙌🏻🙌🏼🙌🏽🙌🏾🙌🏿 #goldenglobes #whywewearblack"	194	2018-01-08 00:35:33+00:00	timesup timesup timesup goldenglobes whywewearblack		670	950164034044792832	20870	118957	2642	2327	New York, USA	MAKERS	MAKERSwomen	73915
	"हम प्रधानमंत्री जी से पूछना चाहते है कि क्या “बेटी पढ़ाओ, बेटी बचाओ’ का नारा सिर्फ़ खोखला था? अब उनके मंत्री ने Defamation केस किया है।

हम PM से पूछते है कि वो किसकी तरफ़ है-आप पीड़ित महिलाओं की तरफ़ है की नहीं?

अब समय आ चुका है कि मोदी जी #MeToo के मुद्दे पर अपनी चुप्पी तोड़े। https://t.co/ynARuADScq"	194	2018-10-15 10:54:11+00:00	MeToo	https://twitter.com/SinghRPN/status/1051788319800139776/photo/1	619	1051788319800139776	231	159132	53	0	Padrauna,Kushinagar,Delhi	RPN Singh	SinghRPN	3170
	"Orlando’s going to be a little warm, so we decided to bring our own ice. #UAAllAmerica.

Introducing the Team Spotlight @AllAmericaGame uniforms. #IWILL https://t.co/KsOQupVl4Y"	192	2017-12-29 17:04:12+00:00	UAAllAmerica IWILL	https://twitter.com/UAFootball/status/946788956137455617/photo/1	709	946788956137455617	19087	42876	880	118	Baltimore, MD	Under Armour FTBL	UAFootball	4179
	"Police: case closed due to lack of evidence.
Men: fAKe CasEs

Lack of evidence doesn't mean it did not happen. It just means it cannot be proved. Lots of women are harassed without any witnesses, does not mean they're lying #MeToo"	192	2019-06-14 06:08:09+00:00	MeToo		649	1139414200315367425	57868	16015	733	56	Mumbai, India	Rutuja (ऋतुजा) 🇮🇳	Havaldarshinde	37855
	"Journalist @kthalps amplified Tara Reade’s voice against @JoeBiden 

“They knew that they couldn’t overtly discredit or smear her because that’s so off brand, because their brand is #BelieveWomen so they went after me &amp; @ryangrim” -Katie 

Shame on #metoo feminists

#DropOutBiden https://t.co/2lEooMy1qu"	192	2020-04-25 16:32:39+00:00	BelieveWomen metoo DropOutBiden	https://twitter.com/HabibaChoudhu/status/1254085926046875649/video/1	524	1254085926046875649	8548	10057	573	37	Queens, NY	Habiba #BLM 🌹	PeopleMvmt	5660
	Casi casi, sin temor a equivocarme, podría aseverar q detrás de #Metoo esta #Onu #Soros y toda la runfla del #marxismoCultural #Listolodije	192	2018-12-13 02:05:07+00:00	Metoo Onu Soros marxismoCultural Listolodije		438	1073036062451294208	125586	53061	2891	129	Argentina	Desdémona	Desdemona_jna	276936
	"""Me alegro de que te esté sucediendo lentamente, Harvey, no te mereces una bala"". Uma Thurman rompe su silencio y se suma al #MeToo https://t.co/anDsdRu5RR"	191	2017-11-24 08:15:00+00:00	MeToo		256	933972203602894855	1856	7997862	797	56880	Madrid	EL PAÍS	el_pais	610503
	"職場のセクハラが解決できなかった要因には、男性中心の労働組合の存在もあります。#新聞労連 は女性役員を３割超にするため「#女性枠」の公募を始めました。定員は１０人。単組を通じて誰もが応募できます。ぜひふるって応募ください。
#労組からパリテ　#Metoo #WeToo https://t.co/zyuX4HVtTi https://t.co/lJd0sFx8MM"	191	2019-04-30 05:56:06+00:00	新聞労連 女性枠 労組からパリテ Metoo WeToo	https://twitter.com/MINAMIAKIRA55/status/1123103714992984064/photo/1	224	1123103714992984064	29152	22166	1055	289		南 彰 / MINAMI Akira	MINAMIAKIRA55	9144
	Very interesting: The #GoogleWalkout organizers want an employee representative on the company's board of directors. There's a formal system for that in Germany and Liz Warren has a bill that would require it. https://t.co/O7zcnMlH3F	190	2018-11-01 15:06:49+00:00	GoogleWalkout		411	1058012492713091073	5120	26061	3681	1009	Washington D.C.	Lydia DePillis	lydiadepillis	19976
	"So it's ok when .@katyperry plants surprise kiss on a kid. Now let's say the situation was reversed &amp; a guy did this. Would it still be ok, or would he be shamed &amp; thrown 2 the wolves of the #MeToo circle?https://t.co/wXr9e83QjJ
Katy, any answers?
#AmericanIdol
#Hypocrisy
#HimToo"	190	2018-03-19 03:45:47+00:00	MeToo AmericanIdol Hypocrisy HimToo		324	975579057478778880	177801	105424	9849	32	United States	𝕊𝕜𝕪	SKYRIDER4538	209643
	"Jeremy Piven, on two occasions, cornered me &amp; forcefully fondled my breasts &amp; bum. Once at the mansion &amp; once on set. #MeToo @AriMelber @CNN https://t.co/liD7irs0o0"	190	2017-10-30 21:05:34+00:00	MeToo		222	925106425650647040	14357	239788	741	253	Las Vegas, NV	Ariane Bellamar	ArianeBellamar	45120
	Then #Sweetoo now #MeToo 🤣😂 https://t.co/y6EuyMmp7J	189	2018-10-15 05:10:45+00:00	Sweetoo MeToo	https://twitter.com/rishibagree/status/1051701892470984704/photo/1	317	1051701892470984704	58503	191002	1166	507	Kolkata, India	Rishi Bagree 🇮🇳	rishibagree	33001
	กระแส #MeToo  ในวงการบันเทิงเกาหลีค่อนข้างรุนแรง นักแสดงผู้ชายรุ่นใหญ่หลายคนที่ฝีมือดีเป็นที่นับหน้าถือตาในสังคมโดนกันหลายราย มันบ่งบอกถึงว่าผชที่มีตำแหน่งที่สูงกว่าสามารถกดขี่ ล่วงละเมิดผู้หญิงที่มีอำนาจด้อยกว่ายังไงก็ได้ และคงจะทำกันมานานจนกลายเป็นเรื่องปกติในสังคม	188	2018-05-21 09:49:12+00:00	MeToo		28	998500952427544576	132	8114	33	13		poupée	poupee19	28585
	"Is it me or do the #MeToo white feminists and their Black allies who had mega smoke during #BillCosby’s trial, #SurvivingRKelly, #LeavingNeverland, the release of #NateParker’s movie, and after #KobeBryant was killed, have none for this #HarveyWeinstein trial?

Where they at? https://t.co/JhguN60xcs"	187	2020-02-22 09:07:33+00:00	MeToo BillCosby SurvivingRKelly LeavingNeverland NateParker KobeBryant HarveyWeinstein	https://twitter.com/TalbertSwan/status/1231143480350695424/photo/1	720	1231143480350695424	75016	171528	5450	1126	Global	Bishop Talbert Swan	TalbertSwan	78536
	"Now #MeToo reaches the front pages of Hindi dailies.

A big step forward. https://t.co/KNwF0NiS8Z"	187	2018-10-09 03:46:32+00:00	MeToo	https://twitter.com/_YogendraYadav/status/1049506373157998592/photo/1	514	1049506373157998592	34	1602502	153	1350	New Delhi	Yogendra Yadav	_YogendraYadav	38334
	"#MJAkbarResigns.
My #cartoon for @firstpost
Details: https://t.co/Z00D9QoDyp
#MeTooIndia #Metoo https://t.co/IWKbIODr7c"	183	2018-10-17 14:28:46+00:00	MJAkbarResigns cartoon MeTooIndia Metoo	https://twitter.com/MANJULtoons/status/1052567096993964034/photo/1	474	1052567096993964034	52497	153628	137	637	India	MANJUL	MANJULtoons	49489
	"On #MeToo, I overheard a conversation btw college students in which the young man was defending another man because she was drunk, &amp; therefore so what.  We’ve gone so far down the rabbit-hole of taking away women’s autonomy and agency to control their own body, let’s start there."	181	2018-01-14 22:04:31+00:00	MeToo		613	952662741940137985	74744	517204	362	4014	New York	Amy Siskind 🏳️‍🌈	Amy_Siskind	90591
	"The #Metoo movement is skipping past everyone else and pushing all the Black entertainers in the forefront.
#smh https://t.co/ceu1IEDZBH"	181	2019-01-10 00:48:56+00:00	Metoo smh		386	1083163747215130624	20437	260264	482	1677	Los Angeles	Tariq Nasheed 🇺🇸	tariqnasheed	87015
	#Rewind2018 ข่าวฮิต มีนาคม 2018 | การเคลื่อนไหมว #MeToo เหตุการณ์สำคัญที่เกิดในเกาหลีปีนี้ ซึ่งวงการบันเทิงเองก็ได้รับผลกระทบจากเรื่องนี้ จนทำให้ดารา-ศิลปินหลายคนถูกเปิดเผยพฤติกรรมในอดีตออกมา https://t.co/o0geeYj2PT	181	2018-12-30 08:45:00+00:00	Rewind2018 MeToo		65	1079297287145148416	637	122054	916	91	Thailand	Hallyu K Star	hallyukstar	51478
	"Congratulations!
#柳田悠岐 選手
ゴールデングラブ賞🏆

#sbhawks
#teamUA
#UABaseball
#IWILL https://t.co/Wq7K8Plxfq"	180	2017-11-30 10:54:29+00:00	柳田悠岐 sbhawks teamUA UABaseball IWILL	https://twitter.com/UABaseballJp/status/936186668406620160/video/1	933	936186668406620160	585	32063	33	69		UA Baseball JP	UABaseballJp	968
	"@dpradhanbjp @narendramodi Sir,
From #MeToo to #MenToo_UntoldTruth ... It's all about highlighting the prevailing INJUSTICE WITH INNOCENTS !

Time to wake up &amp; stand together for Saints Too as even they face Fake Rape Allegations !
https://t.co/LB5LzPrDg7"	179	2019-05-26 05:06:57+00:00	MeToo MenToo_UntoldTruth		191	1132513430923927554	53618	2870	2702	2	Patna, India	Shaurya	Shauryasidhant	215639
	Hollywood can't support #metoo and die on the James Gunn hill at the same time man. Like, that's just not now this works	178	2018-07-30 17:01:47+00:00	metoo		699	1023976965538304000	5572	1629	997	51	Helping The Bear	Mikenson🇭🇹	mikeapedia101	253013
	"If you understand what @BarbraStreisand is saying,
the children were ""thrilled to be 'molested' ""

We have always drawn a line with children, saying they can't consent.  She erases that line

Would she say a #MeToo actress, was thrilled to get the job?

But no sympathy for kids"	178	2019-03-23 15:06:35+00:00	MeToo		485	1109471507527417856	11717	127535	195	604	TX	David Knight	libertytarian	21123
	"« Nous l’avons anticipé »

En France où aucun harceleur n’a été condamné et où les plateaux télé étaient remplis d’hommes critiquant le mouvement ?

L’indécence de ce tweet. https://t.co/5JEOGd6vTK"	178	2018-07-09 15:59:09+00:00			342	1016351058694721536	68564	12311	1132	129	Bordeaux, France	Dame Fanny 🍓	Dame_Fanny	44747
	#MeToo: Here is a list of lawyers offering pro bono services for survivors (you can help too) @MasalaBai @veeramahuli @pi_alize @HavaldarShinde @ranjithajeurkar https://t.co/l7LNXtlYRE	178	2018-10-11 13:21:21+00:00	MeToo		146	1050375803714691073	2849	333576	1260	837	Del, Blr, Mum, Chennai	Bar & Bench	barandbench	92219
	“May we teach all of our children that speaking out is our new North Star.” -Laura Dern. #WhyWeWearBlack #timesup https://t.co/FN03zeI2Mg	177	2018-01-08 02:21:10+00:00	WhyWeWearBlack timesup	https://twitter.com/UzoAduba/status/950190611373674496/photo/1	1007	950190611373674496	14367	495497	392	1287	Villa Villekulla	Uzo Aduba	UzoAduba	11764
	Asia Argento sarà sicuramente innocente. Ma la retorica del me too ci ha insegnato altro: considerare ogni presunto molestatore come un colpevole fino a prova contraria. Forse ora anche lei capirà che il me too prioritario è quello contro la cultura del sospetto #metoo⚖️	177	2018-08-20 17:41:00+00:00	metoo		626	1031596978512322560	1	152613	932	1040	Roma	Claudio Cerasa	claudiocerasa	56328
	"【金曜夜は ＃性暴力を考える】
「あなたにも落ち度がある」「忘れたほうがいい」…。
やっとの思いで被害を打ち明けた時、家族や友人からの言葉に傷ついたという人は少なくありません。
記事を読んで、あなたはどう思いますか？↓↓
https://t.co/skJdnDTX3y
#MeToo #WithYou #性被害者のその後"	177	2019-11-08 13:03:03+00:00	性暴力を考える MeToo WithYou 性被害者のその後		318	1192789631219195905	31	219765	15	5527	東京都渋谷区	NHK「クローズアップ現代＋」公式	nhk_kurogen	8877
	here in the #metoo era it’s time we acknowledged that your fave boyfriends from literature are all bad. Heathcliff? murdered puppies. Gatsby? rich weirdo creep. Rochester? hid his *secret wife* in an ATTIC.	176	2018-06-19 13:15:08+00:00	metoo		1124	1009062022250745858	137530	154500	2798	910	writing a book for Unbound	Owl! at the Library 😴🧙‍♀️	SketchesbyBoze	68466
	"People who should NOT be given time in the media about their opinion of the #MeToo Movement:

Sean Penn
Woody Allen
Woody Allen’s Wife
Woody Allen’s Journalist Best Friend

It’s like asking Donald Trump what he thinks about it."	176	2018-09-17 14:50:05+00:00	MeToo		903	1041700825465335810	43061	26772	26907	20		Jordan Landry	jordanjake	4677
	"Allysa Milano just blocked me so I did something right. 

#IBelieveTara 
#JusticeForTara"	175	2020-04-03 00:10:34+00:00	IBelieveTara JusticeForTara		1496	1245866242906308608	59813	3580	5001	7	California 	Ms. V 🌹	VickiSherlock	24578
	If E! doesn't want to ask about the designer of the dresses everyone's wearing, they should get the info pre-interview and credit them onscreen.  People worked hard on that lewk.  #GoldenGlobes #WhyWeWearBlack #TimesUp	175	2018-01-07 23:33:41+00:00	GoldenGlobes WhyWeWearBlack TimesUp		899	950148465560039424	13753	89309	1933	1561	Philadelphia, PA	Tom and Lorenzo	tomandlorenzo	93134
	On #CNNSOTU @JoshuaGreen recounts Steve Bannon saying the #MeToo movement could take down Trump https://t.co/7tC6jCGmAk	175	2018-02-11 18:15:00+00:00	CNNSOTU MeToo		480	962751840495460352	33505	3356230	9654	25278	Washington, D.C.	Jake Tapper	jaketapper	240255
	@MikaelBl0mkvist's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.	175	2018-10-28 17:08:13+00:00			0	1056593491944488960	14267	357	1722	2			MikaelBl0mkvist	15652
	Last night at the Pennsylvania rally, Donald Trump once again mocked the #MeToo movement. I really don’t understand how you can vote for this “man” especially if you have a vagina. #ThursdayThoughts	174	2018-10-11 11:11:27+00:00	MeToo ThursdayThoughts		582	1050343114873933824	406577	166177	70347	527	New York, NY	Angela Belcamino	AngelaBelcamino	17754
	"Lol, it really doesn't appear to occur to people complaining about  #MeToo's ""mob rule"" that women are forced to operate in a global frat party, a ""mob"" rule that is institutionalized.  All we are doing now is speaking up and demanding accountability. https://t.co/YlGwkPCXjt"	174	2018-03-17 02:51:42+00:00	MeToo		477	974840671977836544	83835	70233	9041	1712	#RageBecomesHer	Soraya Chemaly	schemaly	83296
	These stories are heart breaking .... https://t.co/UrqYJwVmcW	173	2018-09-22 00:27:43+00:00			904	1043295743723937792	75055	271333	5859	3135	Milwaukee, WI	Charlie Sykes	SykesCharlie	112112
	"The rage against Matt Damon for saying a pat on the bum is not as bad as being raped suggests the #MeToo movement has lost all sense of reason and perspective, says Brendan O'Neill

https://t.co/FFEpx2TiRY"	173	2017-12-20 10:07:32+00:00	MeToo		408	943422606669119488	177	114195	370	1009		spiked	spikedonline	45514
	@cialtronix's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.	173	2018-08-20 10:13:58+00:00			0	1031484480777859073	26560	1878	2044	5			cialtronix	35549
	"Hey all you who have suffered #sexualharassment #sexualabuse #sexualassault there is strength in numbers. Let's stand up &amp; be counted #MeToo"	172	2017-10-16 18:51:04+00:00	sexualharassment sexualabuse sexualassault MeToo		859	919999147356209152	100925	150566	7477	1023		Mira Sorvino	MiraSorvino	11907
	"Judge Kavanaugh has clearly shown that he does not have the temperament or credibility to serve on the Supreme Court—and we believe Dr. Ford.

Keep speaking out. Keep sharing your stories. We need to get this right and we cannot rush this to a finish.

#BelieveSurvivors https://t.co/ih9qgivxJt"	172	2018-10-04 20:53:39+00:00	BelieveSurvivors	https://twitter.com/PattyMurray/status/1047952916039028737/photo/1	414	1047952916039028737	277	468148	2413	3802	WA & DC	Senator Patty Murray	PattyMurray	19972
